#Model Name: Siggraph_LargerFieldOfView_May28_AddedAbsorberTube_UpdatedPivotForEyeRollToCoR_10p5FromPupil.3
#Runtime [min]: 2651.25
#Number of rays/source: 500000.0
#xsampling: 21 ysampling: 21 zsampling: 11
#xmin: -12.0#xmax: 12.0#ymin: -12.0#ymax: 12.0#zmin: 33.19#zmax: 57.19
x,y,z,nonuniformity,source_center,source_left,source_right,source_bottom,source_top
-7.200000000000000178e+00,-3.599999999999999645e+00,3.558999999999999631e+01,1.000000000000000000e+00,7.237167730815036521e+03,5.992206877023269044e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.273836515415807298e+03
-7.200000000000000178e+00,-3.599999999999999645e+00,3.798999999999999488e+01,1.000000000000000000e+00,7.196274762535067566e+03,1.053860542909150718e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.410857600253080818e+03
-7.200000000000000178e+00,-3.599999999999999645e+00,4.039000000000000057e+01,1.000000000000000000e+00,7.137422480433899182e+03,1.685297427452625197e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.031767332389652984e+04
-7.200000000000000178e+00,-3.599999999999999645e+00,4.278999999999999915e+01,1.000000000000000000e+00,7.086550894395880277e+03,2.490089609365809520e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.834342246863901892e+03
-7.200000000000000178e+00,-3.599999999999999645e+00,4.518999999999999773e+01,1.000000000000000000e+00,7.013731553802945200e+03,3.374017385349285905e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.739050934568981575e+03
-7.200000000000000178e+00,-3.599999999999999645e+00,4.758999999999999631e+01,1.000000000000000000e+00,6.930934861001303943e+03,4.215317175458392012e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.407773912635519991e+03
-7.200000000000000178e+00,-3.599999999999999645e+00,4.998999999999999488e+01,1.000000000000000000e+00,6.846142496290090094e+03,4.859844683745424845e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.103013466396788317e+03
-7.200000000000000178e+00,-3.599999999999999645e+00,5.239000000000000057e+01,1.000000000000000000e+00,6.761349942909917445e+03,5.151402007865199266e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,-3.599999999999999645e+00,5.478999999999999204e+01,1.000000000000000000e+00,6.672565539925275516e+03,4.897743286289979733e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,-3.599999999999999645e+00,5.718999999999999773e+01,1.000000000000000000e+00,6.591762916860971018e+03,3.784516676347167231e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,-2.400000000000000355e+00,3.318999999999999773e+01,1.000000000000000000e+00,9.511503709260001415e+03,4.202639989644232628e+03,0.000000000000000000e+00,4.836970679864389240e+03,8.024294152785949336e+03
-7.200000000000000178e+00,-2.400000000000000355e+00,3.558999999999999631e+01,1.000000000000000000e+00,9.513513855412116754e+03,7.860946332597868604e+03,0.000000000000000000e+00,1.411451049106342680e+03,9.892974794867242963e+03
-7.200000000000000178e+00,-2.400000000000000355e+00,3.798999999999999488e+01,1.000000000000000000e+00,9.496567161224103984e+03,1.365390386618497178e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.066213472421761071e+04
-7.200000000000000178e+00,-2.400000000000000355e+00,4.039000000000000057e+01,1.000000000000000000e+00,9.475631195482688781e+03,2.171561187294600677e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.768600670982403244e+03
-7.200000000000000178e+00,-2.400000000000000355e+00,4.278999999999999915e+01,1.000000000000000000e+00,9.453697898875263490e+03,3.199680736673768479e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.289015735440951175e+03
-7.200000000000000178e+00,-2.400000000000000355e+00,4.518999999999999773e+01,1.000000000000000000e+00,9.432761223899555262e+03,4.312855933123962313e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.796959975570589904e+03
-7.200000000000000178e+00,-2.400000000000000355e+00,4.758999999999999631e+01,1.000000000000000000e+00,9.386883155669853295e+03,5.380648462050965463e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.368605982483454682e+02
-7.200000000000000178e+00,-2.400000000000000355e+00,4.998999999999999488e+01,1.000000000000000000e+00,9.322050065390536474e+03,6.209627898125577485e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,-2.400000000000000355e+00,5.239000000000000057e+01,1.000000000000000000e+00,9.272179547093310248e+03,6.595193703992635710e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,-2.400000000000000355e+00,5.478999999999999204e+01,1.000000000000000000e+00,9.210335850553494311e+03,6.507800076494172390e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,-2.400000000000000355e+00,5.718999999999999773e+01,1.000000000000000000e+00,9.152483030638124546e+03,5.344505044141157123e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,-1.200000000000001066e+00,3.318999999999999773e+01,1.000000000000000000e+00,1.108653647681302755e+04,5.048228545820415093e+03,0.000000000000000000e+00,8.806894520616939189e+03,1.041702524185996481e+04
-7.200000000000000178e+00,-1.200000000000001066e+00,3.558999999999999631e+01,1.000000000000000000e+00,1.109752840102252594e+04,9.333767273966177527e+03,0.000000000000000000e+00,5.477706194095767387e+03,1.079201153791903562e+04
-7.200000000000000178e+00,-1.200000000000001066e+00,3.798999999999999488e+01,1.000000000000000000e+00,1.110352991020408808e+04,1.588859813213396774e+04,0.000000000000000000e+00,1.997368423654470234e+03,9.526221313109799667e+03
-7.200000000000000178e+00,-1.200000000000001066e+00,4.039000000000000057e+01,1.000000000000000000e+00,1.108758422703173164e+04,2.534955500802513052e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.751133236102829869e+03
-7.200000000000000178e+00,-1.200000000000001066e+00,4.278999999999999915e+01,1.000000000000000000e+00,1.106165984553284397e+04,3.713782643060861301e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.171160451640423162e+03
-7.200000000000000178e+00,-1.200000000000001066e+00,4.518999999999999773e+01,1.000000000000000000e+00,1.105768441474868087e+04,5.009412615106391604e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.615351840377831536e+02
-7.200000000000000178e+00,-1.200000000000001066e+00,4.758999999999999631e+01,1.000000000000000000e+00,1.103574731638131016e+04,6.262583385800270480e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,-1.200000000000001066e+00,4.998999999999999488e+01,1.000000000000000000e+00,1.116947861414403451e+04,7.194375541623862227e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,-1.200000000000001066e+00,5.239000000000000057e+01,1.000000000000000000e+00,1.114655098992915191e+04,7.628224092337113689e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,-1.200000000000001066e+00,5.478999999999999204e+01,1.000000000000000000e+00,1.110865138347337779e+04,7.527757796149296337e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,-1.200000000000001066e+00,5.718999999999999773e+01,1.000000000000000000e+00,1.108372480123185778e+04,6.495899822177673923e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,0.000000000000000000e+00,3.318999999999999773e+01,1.000000000000000000e+00,1.171097396868626493e+04,5.266590769665843254e+03,0.000000000000000000e+00,1.076224635460289937e+04,1.089994995933951759e+04
-7.200000000000000178e+00,0.000000000000000000e+00,3.558999999999999631e+01,1.000000000000000000e+00,1.173892472394070683e+04,9.690723264452426520e+03,0.000000000000000000e+00,9.198008480712562232e+03,9.278840262957934101e+03
-7.200000000000000178e+00,0.000000000000000000e+00,3.798999999999999488e+01,1.000000000000000000e+00,1.176188797500986584e+04,1.682794683081741823e+04,0.000000000000000000e+00,6.107444459028808524e+03,6.114428283043398551e+03
-7.200000000000000178e+00,0.000000000000000000e+00,4.039000000000000057e+01,1.000000000000000000e+00,1.179582387169969297e+04,2.677559484691269245e+04,0.000000000000000000e+00,2.557321958828136758e+03,2.578283356370835918e+03
-7.200000000000000178e+00,0.000000000000000000e+00,4.278999999999999915e+01,1.000000000000000000e+00,1.179384554989196840e+04,3.890497566601508879e+04,0.000000000000000000e+00,1.796826726480331260e+01,1.597181163052011854e+01
-7.200000000000000178e+00,0.000000000000000000e+00,4.518999999999999773e+01,1.000000000000000000e+00,1.178887221541867439e+04,5.275106599716015626e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,0.000000000000000000e+00,4.758999999999999631e+01,1.000000000000000000e+00,1.178489674848211507e+04,6.556122219504104578e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,0.000000000000000000e+00,4.998999999999999488e+01,1.000000000000000000e+00,1.176196433287434047e+04,7.545898030833259691e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,0.000000000000000000e+00,5.239000000000000057e+01,1.000000000000000000e+00,1.174102574392939459e+04,7.987146776028294698e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,0.000000000000000000e+00,5.478999999999999204e+01,1.000000000000000000e+00,1.171310447720185948e+04,7.867167977502409485e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,0.000000000000000000e+00,5.718999999999999773e+01,1.000000000000000000e+00,1.168219184222219519e+04,6.918411518922538380e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,1.199999999999999289e+00,3.318999999999999773e+01,1.000000000000000000e+00,1.093690409745347461e+04,4.892653328930029602e+03,0.000000000000000000e+00,1.035614697573502053e+04,8.904688481916502496e+03
-7.200000000000000178e+00,1.199999999999999289e+00,3.558999999999999631e+01,1.000000000000000000e+00,1.094490229181730319e+04,9.137303041325227241e+03,0.000000000000000000e+00,1.064333077863628569e+04,5.497668955160094811e+03
-7.200000000000000178e+00,1.199999999999999289e+00,3.798999999999999488e+01,1.000000000000000000e+00,1.095788754487153165e+04,1.583474497541845631e+04,0.000000000000000000e+00,9.452383301761585244e+03,1.992378315246716284e+03
-7.200000000000000178e+00,1.199999999999999289e+00,4.039000000000000057e+01,1.000000000000000000e+00,1.096189385446570486e+04,2.512912413173313325e+04,0.000000000000000000e+00,6.691252485579610948e+03,0.000000000000000000e+00
-7.200000000000000178e+00,1.199999999999999289e+00,4.278999999999999915e+01,1.000000000000000000e+00,1.094993393902640128e+04,3.676377697651035851e+04,0.000000000000000000e+00,3.197109942561733988e+03,0.000000000000000000e+00
-7.200000000000000178e+00,1.199999999999999289e+00,4.518999999999999773e+01,1.000000000000000000e+00,1.093099388316202567e+04,5.018590796577258152e+04,0.000000000000000000e+00,2.315883077865427424e+02,0.000000000000000000e+00
-7.200000000000000178e+00,1.199999999999999289e+00,4.758999999999999631e+01,1.000000000000000000e+00,1.091903536046393856e+04,6.226172337039432750e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,1.199999999999999289e+00,4.998999999999999488e+01,1.000000000000000000e+00,1.088911921026109121e+04,7.162551918467778887e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,1.199999999999999289e+00,5.239000000000000057e+01,1.000000000000000000e+00,1.086817978636561929e+04,7.626020791491054115e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,1.199999999999999289e+00,5.478999999999999204e+01,1.000000000000000000e+00,1.083726443483164985e+04,7.510303950066365360e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,1.199999999999999289e+00,5.718999999999999773e+01,1.000000000000000000e+00,1.080335691349844092e+04,6.496102962378950178e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,2.399999999999998579e+00,3.318999999999999773e+01,1.000000000000000000e+00,9.402765273086244633e+03,4.215604219317727257e+03,0.000000000000000000e+00,7.968404407485310912e+03,4.863921549889723792e+03
-7.200000000000000178e+00,2.399999999999998579e+00,3.558999999999999631e+01,1.000000000000000000e+00,9.379836138607950488e+03,7.773179700043056073e+03,0.000000000000000000e+00,9.752259233289238182e+03,1.392486889779445164e+03
-7.200000000000000178e+00,2.399999999999998579e+00,3.798999999999999488e+01,1.000000000000000000e+00,9.363887597665014255e+03,1.359805983722038582e+04,0.000000000000000000e+00,1.053639800841255055e+04,0.000000000000000000e+00
-7.200000000000000178e+00,2.399999999999998579e+00,4.039000000000000057e+01,1.000000000000000000e+00,9.353926558418659624e+03,2.171362920881846367e+04,0.000000000000000000e+00,9.616920837548899726e+03,0.000000000000000000e+00
-7.200000000000000178e+00,2.399999999999998579e+00,4.278999999999999915e+01,1.000000000000000000e+00,9.318024072792981315e+03,3.169058421543541044e+04,0.000000000000000000e+00,7.290016591429885011e+03,0.000000000000000000e+00
-7.200000000000000178e+00,2.399999999999998579e+00,4.518999999999999773e+01,1.000000000000000000e+00,9.285115444758670492e+03,4.290813780842664710e+04,0.000000000000000000e+00,3.805942906570755895e+03,0.000000000000000000e+00
-7.200000000000000178e+00,2.399999999999998579e+00,4.758999999999999631e+01,1.000000000000000000e+00,9.260186910269247164e+03,5.365487052123646572e+04,0.000000000000000000e+00,6.368599451592014020e+02,0.000000000000000000e+00
-7.200000000000000178e+00,2.399999999999998579e+00,4.998999999999999488e+01,1.000000000000000000e+00,9.233261887029977515e+03,6.178397002308555966e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,2.399999999999998579e+00,5.239000000000000057e+01,1.000000000000000000e+00,9.176408628651593972e+03,6.575833360974673997e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,2.399999999999998579e+00,5.478999999999999204e+01,1.000000000000000000e+00,9.121549410917314162e+03,6.511598232961275789e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,2.399999999999998579e+00,5.718999999999999773e+01,1.000000000000000000e+00,9.059709631356014143e+03,5.346807794246755657e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,3.599999999999999645e+00,3.318999999999999773e+01,1.000000000000000000e+00,7.209220053198486312e+03,3.282263586829729775e+03,0.000000000000000000e+00,5.384667936336028106e+03,8.714380259905688035e+02
-7.200000000000000178e+00,3.599999999999999645e+00,3.558999999999999631e+01,1.000000000000000000e+00,7.190275460158666647e+03,5.982238579804889923e+03,0.000000000000000000e+00,7.232914569861678501e+03,0.000000000000000000e+00
-7.200000000000000178e+00,3.599999999999999645e+00,3.798999999999999488e+01,1.000000000000000000e+00,7.127431769022598019e+03,1.031617843065612396e+04,0.000000000000000000e+00,9.304073203232503147e+03,0.000000000000000000e+00
-7.200000000000000178e+00,3.599999999999999645e+00,4.039000000000000057e+01,1.000000000000000000e+00,7.086537796472913215e+03,1.684898587188190868e+04,0.000000000000000000e+00,1.018594995908552846e+04,0.000000000000000000e+00
-7.200000000000000178e+00,3.599999999999999645e+00,4.278999999999999915e+01,1.000000000000000000e+00,7.037663910005952857e+03,2.464351291414090520e+04,0.000000000000000000e+00,9.723570437198706713e+03,0.000000000000000000e+00
-7.200000000000000178e+00,3.599999999999999645e+00,4.518999999999999773e+01,1.000000000000000000e+00,6.957862677756081212e+03,3.335609417118176498e+04,0.000000000000000000e+00,7.676185541191752236e+03,0.000000000000000000e+00
-7.200000000000000178e+00,3.599999999999999645e+00,4.758999999999999631e+01,1.000000000000000000e+00,6.888036159157847578e+03,4.207635591942721658e+04,0.000000000000000000e+00,4.449695311827945261e+03,0.000000000000000000e+00
-7.200000000000000178e+00,3.599999999999999645e+00,4.998999999999999488e+01,1.000000000000000000e+00,6.812221201785176163e+03,4.836092006596292049e+04,0.000000000000000000e+00,1.140943430776670766e+03,0.000000000000000000e+00
-7.200000000000000178e+00,3.599999999999999645e+00,5.239000000000000057e+01,1.000000000000000000e+00,6.741395818854817662e+03,5.158689693265307142e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,3.599999999999999645e+00,5.478999999999999204e+01,1.000000000000000000e+00,6.670571710954506671e+03,4.941462163733404304e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,3.599999999999999645e+00,5.718999999999999773e+01,1.000000000000000000e+00,6.568818447909710812e+03,3.822348333148970414e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,4.800000000000000711e+00,3.318999999999999773e+01,1.000000000000000000e+00,4.931753843426916319e+03,2.279066404183698978e+03,0.000000000000000000e+00,3.242356497077938457e+03,0.000000000000000000e+00
-7.200000000000000178e+00,4.800000000000000711e+00,3.558999999999999631e+01,1.000000000000000000e+00,4.861922094343564822e+03,4.163268861325763282e+03,0.000000000000000000e+00,4.814921771218302638e+03,0.000000000000000000e+00
-7.200000000000000178e+00,4.800000000000000711e+00,3.798999999999999488e+01,1.000000000000000000e+00,4.762162597116710458e+03,7.145850090815808471e+03,0.000000000000000000e+00,6.676070910847818595e+03,0.000000000000000000e+00
-7.200000000000000178e+00,4.800000000000000711e+00,4.039000000000000057e+01,1.000000000000000000e+00,4.683351929449332602e+03,1.148237795181287584e+04,0.000000000000000000e+00,8.626368694213299023e+03,0.000000000000000000e+00
-7.200000000000000178e+00,4.800000000000000711e+00,4.278999999999999915e+01,1.000000000000000000e+00,4.610525748133626621e+03,1.712232854617708654e+04,0.000000000000000000e+00,9.901395705995802928e+03,0.000000000000000000e+00
-7.200000000000000178e+00,4.800000000000000711e+00,4.518999999999999773e+01,1.000000000000000000e+00,4.493802380091894520e+03,2.343263420159988527e+04,0.000000000000000000e+00,9.705472625442036588e+03,0.000000000000000000e+00
-7.200000000000000178e+00,4.800000000000000711e+00,4.758999999999999631e+01,1.000000000000000000e+00,4.420975620311990497e+03,2.928019162009386127e+04,0.000000000000000000e+00,7.970504682988130298e+03,0.000000000000000000e+00
-7.200000000000000178e+00,4.800000000000000711e+00,4.998999999999999488e+01,1.000000000000000000e+00,4.320214100720709212e+03,3.398162787507560279e+04,0.000000000000000000e+00,4.993622100242999295e+03,0.000000000000000000e+00
-7.200000000000000178e+00,4.800000000000000711e+00,5.239000000000000057e+01,1.000000000000000000e+00,4.355170918635572889e+03,3.583510861926119105e+04,0.000000000000000000e+00,1.642020249487320143e+03,0.000000000000000000e+00
-7.200000000000000178e+00,4.800000000000000711e+00,5.478999999999999204e+01,1.000000000000000000e+00,4.258398928032186632e+03,3.127407051859965941e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,4.800000000000000711e+00,5.718999999999999773e+01,1.000000000000000000e+00,4.153645086950911718e+03,2.264704662271321649e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,6.000000000000000000e+00,3.318999999999999773e+01,1.000000000000000000e+00,2.957438282512326623e+03,1.456315374632411704e+03,0.000000000000000000e+00,1.744798514493894118e+03,0.000000000000000000e+00
-7.200000000000000178e+00,6.000000000000000000e+00,3.558999999999999631e+01,1.000000000000000000e+00,2.866648468892705750e+03,2.601491394214184311e+03,0.000000000000000000e+00,2.749499646925790330e+03,0.000000000000000000e+00
-7.200000000000000178e+00,6.000000000000000000e+00,3.798999999999999488e+01,1.000000000000000000e+00,2.828748458543225752e+03,4.368232258375704987e+03,0.000000000000000000e+00,4.228222349892290367e+03,0.000000000000000000e+00
-7.200000000000000178e+00,6.000000000000000000e+00,4.039000000000000057e+01,1.000000000000000000e+00,2.780873975353528749e+03,6.995107825983252951e+03,0.000000000000000000e+00,6.018459049579018028e+03,0.000000000000000000e+00
-7.200000000000000178e+00,6.000000000000000000e+00,4.278999999999999915e+01,1.000000000000000000e+00,2.667134458013692893e+03,1.015409220161387566e+04,0.000000000000000000e+00,7.882843606353440009e+03,0.000000000000000000e+00
-7.200000000000000178e+00,6.000000000000000000e+00,4.518999999999999773e+01,1.000000000000000000e+00,2.579335090543590923e+03,1.421956563218127485e+04,0.000000000000000000e+00,9.443204150014707920e+03,0.000000000000000000e+00
-7.200000000000000178e+00,6.000000000000000000e+00,4.758999999999999631e+01,1.000000000000000000e+00,2.449631121962593170e+03,1.798150280420576019e+04,0.000000000000000000e+00,9.635485181660529634e+03,0.000000000000000000e+00
-7.200000000000000178e+00,6.000000000000000000e+00,4.998999999999999488e+01,1.000000000000000000e+00,2.337884608903342723e+03,2.063448530411631509e+04,0.000000000000000000e+00,8.215910975963040983e+03,0.000000000000000000e+00
-7.200000000000000178e+00,6.000000000000000000e+00,5.239000000000000057e+01,1.000000000000000000e+00,2.273042053629248130e+03,1.998735455426061162e+04,0.000000000000000000e+00,5.560484790968626839e+03,0.000000000000000000e+00
-7.200000000000000178e+00,6.000000000000000000e+00,5.478999999999999204e+01,1.000000000000000000e+00,2.171271660582568984e+03,1.612034556764938316e+04,0.000000000000000000e+00,2.172034296777458167e+03,0.000000000000000000e+00
-7.200000000000000178e+00,6.000000000000000000e+00,5.718999999999999773e+01,1.000000000000000000e+00,2.142360205331135603e+03,1.037632006677350728e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000000000178e+00,7.199999999999999289e+00,3.318999999999999773e+01,1.000000000000000000e+00,1.647496201716963014e+03,9.028022659727582777e+02,0.000000000000000000e+00,9.237497944047181591e+02,0.000000000000000000e+00
-7.200000000000000178e+00,7.199999999999999289e+00,3.558999999999999631e+01,1.000000000000000000e+00,1.586631104154704190e+03,1.439534124978342561e+03,0.000000000000000000e+00,1.506371791820130056e+03,0.000000000000000000e+00
-7.200000000000000178e+00,7.199999999999999289e+00,3.798999999999999488e+01,1.000000000000000000e+00,1.493835928525507597e+03,2.329476542278743182e+03,0.000000000000000000e+00,2.427251414292748905e+03,0.000000000000000000e+00
-7.200000000000000178e+00,7.199999999999999289e+00,4.039000000000000057e+01,1.000000000000000000e+00,1.405031245401415845e+03,3.636564816310230981e+03,0.000000000000000000e+00,3.659505114194221278e+03,0.000000000000000000e+00
-7.200000000000000178e+00,7.199999999999999289e+00,4.278999999999999915e+01,1.000000000000000000e+00,1.323210087132671106e+03,5.461669334287284073e+03,0.000000000000000000e+00,5.350891638546767354e+03,0.000000000000000000e+00
-7.200000000000000178e+00,7.199999999999999289e+00,4.518999999999999773e+01,1.000000000000000000e+00,1.269337695402713507e+03,7.324992108251670288e+03,0.000000000000000000e+00,7.302012664587551626e+03,0.000000000000000000e+00
-7.200000000000000178e+00,7.199999999999999289e+00,4.758999999999999631e+01,1.000000000000000000e+00,1.161571311943877390e+03,9.005995167699207741e+03,0.000000000000000000e+00,8.871268958722745083e+03,0.000000000000000000e+00
-7.200000000000000178e+00,7.199999999999999289e+00,4.998999999999999488e+01,1.000000000000000000e+00,1.095723836573960853e+03,9.539563950388252124e+03,0.000000000000000000e+00,9.396835997094955019e+03,0.000000000000000000e+00
-7.200000000000000178e+00,7.199999999999999289e+00,5.239000000000000057e+01,1.000000000000000000e+00,1.001924067253094336e+03,8.538179853064439158e+03,0.000000000000000000e+00,8.425391208217657550e+03,0.000000000000000000e+00
-7.200000000000000178e+00,7.199999999999999289e+00,5.478999999999999204e+01,1.000000000000000000e+00,8.881661218740148342e+02,6.062450871364742852e+03,0.000000000000000000e+00,6.035506589677212105e+03,0.000000000000000000e+00
-7.200000000000000178e+00,7.199999999999999289e+00,5.718999999999999773e+01,1.000000000000000000e+00,8.772120180999214654e+02,2.674083906719569313e+03,0.000000000000000000e+00,2.715008792260417522e+03,0.000000000000000000e+00
-7.200000000000000178e+00,8.399999999999998579e+00,3.318999999999999773e+01,1.000000000000000000e+00,8.333085440471959373e+02,5.706872585413869956e+02,0.000000000000000000e+00,4.149802150789723214e+02,0.000000000000000000e+00
-7.200000000000000178e+00,8.399999999999998579e+00,3.558999999999999631e+01,1.000000000000000000e+00,7.504820494978320085e+02,8.410773547483174752e+02,0.000000000000000000e+00,7.282239428777527337e+02,0.000000000000000000e+00
-7.200000000000000178e+00,8.399999999999998579e+00,3.798999999999999488e+01,1.000000000000000000e+00,6.746400403100585663e+02,1.222246699680215670e+03,0.000000000000000000e+00,1.257966553237623657e+03,0.000000000000000000e+00
-7.200000000000000178e+00,8.399999999999998579e+00,4.039000000000000057e+01,1.000000000000000000e+00,6.716636847930392378e+02,1.703236173839261937e+03,0.000000000000000000e+00,1.942378533867767374e+03,0.000000000000000000e+00
-7.200000000000000178e+00,8.399999999999998579e+00,4.278999999999999915e+01,1.000000000000000000e+00,5.908309502168762037e+02,2.413817154140168896e+03,0.000000000000000000e+00,3.100768205330731689e+03,0.000000000000000000e+00
-7.200000000000000178e+00,8.399999999999998579e+00,4.518999999999999773e+01,1.000000000000000000e+00,5.089968381844910255e+02,3.061617978447088717e+03,0.000000000000000000e+00,4.749205624415006241e+03,0.000000000000000000e+00
-7.200000000000000178e+00,8.399999999999998579e+00,4.758999999999999631e+01,1.000000000000000000e+00,4.201756088331435990e+02,3.492941615711954455e+03,0.000000000000000000e+00,6.671307392860139771e+03,0.000000000000000000e+00
-7.200000000000000178e+00,8.399999999999998579e+00,4.998999999999999488e+01,1.000000000000000000e+00,3.303559596124023869e+02,3.285570229200028734e+03,0.000000000000000000e+00,8.410117850982946038e+03,0.000000000000000000e+00
-7.200000000000000178e+00,8.399999999999998579e+00,5.239000000000000057e+01,1.000000000000000000e+00,2.475209421202889359e+02,2.357535446319726361e+03,0.000000000000000000e+00,9.107299223222413275e+03,0.000000000000000000e+00
-7.200000000000000178e+00,8.399999999999998579e+00,5.478999999999999204e+01,1.000000000000000000e+00,1.557009957445337989e+02,9.382821821927567498e+02,0.000000000000000000e+00,8.509107534562781439e+03,0.000000000000000000e+00
-7.200000000000000178e+00,8.399999999999998579e+00,5.718999999999999773e+01,1.000000000000000000e+00,6.687288262715415499e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.419691805777275476e+03,0.000000000000000000e+00
-7.200000000000000178e+00,9.599999999999997868e+00,3.318999999999999773e+01,1.000000000000000000e+00,2.714751935174368782e+02,2.125372706755800039e+02,0.000000000000000000e+00,1.476385131489953721e+02,0.000000000000000000e+00
-7.200000000000000178e+00,9.599999999999997868e+00,3.558999999999999631e+01,1.000000000000000000e+00,2.195777308898832132e+02,3.662092968719585429e+02,0.000000000000000000e+00,3.272022953073700933e+02,0.000000000000000000e+00
-7.200000000000000178e+00,9.599999999999997868e+00,3.798999999999999488e+01,1.000000000000000000e+00,1.666809928358247248e+02,4.949447111553624268e+02,0.000000000000000000e+00,5.875693562256134328e+02,0.000000000000000000e+00
-7.200000000000000178e+00,9.599999999999997868e+00,4.039000000000000057e+01,1.000000000000000000e+00,1.137833998161031985e+02,6.775893890799134169e+02,0.000000000000000000e+00,9.526999577675228466e+02,0.000000000000000000e+00
-7.200000000000000178e+00,9.599999999999997868e+00,4.278999999999999915e+01,1.000000000000000000e+00,5.689245444707124477e+01,8.412927651713123396e+02,0.000000000000000000e+00,1.614152156673703757e+03,0.000000000000000000e+00
-7.200000000000000178e+00,9.599999999999997868e+00,4.518999999999999773e+01,1.000000000000000000e+00,8.983176680894466415e+00,9.052113561001332300e+02,0.000000000000000000e+00,2.718651219971147384e+03,0.000000000000000000e+00
